https,urlLength,hostLength,pathLength,subdomains,usesIPAddress,digitCount,hyphenCount,underscoreCount,dotCount,keywordMatches,suspiciousTLD,label
1,23,13,1,0,0,1,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,27,17,1,0,0,0,0,0,1,0,0,0
1,35,26,1,1,0,0,0,0,2,0,0,1
1,38,29,1,1,0,4,1,0,2,0,0,1
1,39,25,6,1,0,0,2,0,2,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,20,5,7,0,0,0,0,0,1,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,58,42,8,1,0,0,0,0,2,1,0,1
1,23,13,1,0,0,2,0,0,1,0,0,0
1,54,17,29,1,0,5,0,0,2,0,0,1
1,30,20,1,0,0,0,1,0,1,0,0,0
1,28,11,9,0,0,3,0,0,1,0,0,1
1,21,6,7,0,0,1,1,0,1,0,0,1
1,21,6,7,0,0,0,1,0,1,0,0,1
1,17,7,1,0,0,0,0,0,1,0,0,0
1,432,17,16,2,0,90,0,1,3,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,67,17,42,1,0,21,4,0,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,164,43,38,2,0,8,5,1,3,0,0,1
1,15,5,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
0,41,34,0,1,0,6,1,0,2,0,0,1
0,28,21,0,1,0,8,0,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,24,14,1,1,0,0,0,0,2,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,44,35,1,1,0,0,2,0,2,1,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
1,17,7,1,0,0,1,0,0,1,0,0,0
1,16,6,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,1,0,1,0,0,0
0,37,30,0,2,0,12,0,0,3,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,32,22,1,0,0,0,0,0,1,0,0,0
1,56,18,30,1,0,1,0,0,2,1,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,175,15,108,1,0,16,2,2,2,0,0,1
1,40,32,0,1,0,6,1,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,53,29,16,2,0,1,0,0,3,1,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,37,28,1,1,0,4,0,0,2,0,0,1
1,29,20,1,1,0,0,0,0,2,0,0,1
1,21,6,7,0,0,0,1,0,1,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,104,35,21,1,0,31,5,0,2,0,0,1
1,21,11,1,0,0,1,0,0,1,0,0,0
1,28,18,1,1,0,0,0,0,2,0,0,0
1,38,29,1,1,0,3,2,0,2,0,0,1
1,29,16,1,1,0,0,0,0,2,0,0,1
1,75,24,1,1,0,19,1,0,2,0,0,1
1,42,33,1,1,0,0,0,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,22,7,7,0,0,1,0,0,1,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,56,19,1,2,0,3,0,0,3,1,0,1
1,16,6,1,0,0,0,0,0,1,0,0,0
1,21,6,7,0,0,1,1,0,1,0,0,1
1,33,24,1,1,0,0,0,0,2,0,0,1
1,27,18,1,1,0,0,0,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,2,1,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,76,25,1,1,0,22,1,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,32,17,7,1,0,0,0,0,2,0,0,1
1,24,14,1,0,0,0,1,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,22,6,8,0,0,2,0,0,1,0,0,1
1,22,12,1,0,0,2,0,0,1,0,0,0
1,52,30,14,1,0,0,3,0,2,0,0,1
1,38,29,1,1,0,4,0,0,2,0,0,1
1,84,76,0,2,0,15,0,0,3,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,21,6,7,0,0,1,1,0,1,0,0,1
1,19,9,1,0,0,0,1,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,1,0,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,38,29,1,1,0,0,0,0,2,0,0,1
1,139,17,1,0,0,40,0,3,1,1,1,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,40,30,1,0,0,7,2,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,61,16,37,1,0,2,2,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,450,18,20,1,0,89,0,0,2,0,0,1
1,104,21,75,1,0,11,1,0,2,0,0,1
1,18,8,1,0,0,1,0,0,1,0,0,0
1,62,43,11,1,0,26,1,0,2,0,0,1
1,91,58,25,1,0,19,2,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,1,0,1,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,33,24,1,1,0,0,0,0,2,0,0,1
1,36,26,1,1,0,0,0,0,2,0,0,0
1,175,15,108,1,0,16,1,1,2,0,0,1
1,21,6,7,0,0,1,1,0,1,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,31,22,1,1,0,0,0,0,2,0,0,1
1,25,15,1,0,0,0,1,0,1,0,0,0
1,20,6,6,0,0,1,0,0,1,0,0,1
1,22,6,8,0,0,3,0,0,1,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,31,21,1,0,0,0,1,0,1,0,0,0
1,28,18,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,167,15,108,1,0,16,1,3,2,0,0,1
1,31,21,1,0,0,0,1,0,1,0,0,0
1,63,35,20,1,0,4,1,0,2,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,2,0,0,1,0,0,0
1,20,10,1,0,0,0,1,0,1,0,0,0
1,47,32,7,1,0,1,4,0,2,0,0,1
1,29,19,1,0,0,0,1,0,1,0,0,0
1,30,21,1,1,0,0,2,0,2,0,0,1
1,59,21,30,1,0,6,3,1,2,0,0,1
0,36,29,0,0,0,0,1,0,1,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,16,6,1,0,0,0,0,0,1,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,16,6,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,1,0,1,0,0,0
1,28,11,9,0,0,2,0,0,1,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,51,21,22,2,0,0,0,0,3,0,0,1
1,79,15,56,1,0,5,0,1,2,0,0,1
1,114,18,3,0,0,10,0,0,1,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,51,21,22,2,0,1,0,0,3,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,21,6,7,0,0,1,1,0,1,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,23,6,9,0,0,0,0,0,1,0,0,1
1,173,15,108,1,0,16,3,1,2,0,0,1
1,122,35,19,1,0,27,0,0,2,0,0,1
1,27,17,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,1,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,24,15,1,1,0,0,1,0,2,0,0,1
1,40,20,12,1,0,6,0,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,167,9,4,0,0,13,3,0,1,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,3,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,316,84,17,6,0,140,0,0,7,0,0,1
1,190,15,108,1,0,24,1,2,2,0,0,1
1,21,6,7,0,0,1,1,0,1,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,27,19,0,1,0,0,0,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,21,6,7,0,0,2,1,0,1,0,0,1
1,190,15,108,1,0,23,2,0,2,0,0,1
1,22,7,7,0,0,2,0,0,1,0,0,1
1,54,17,29,1,0,1,0,0,2,0,0,1
1,23,4,11,0,0,3,0,0,1,0,0,1
1,63,43,12,1,0,0,1,0,2,0,0,1
1,31,21,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,33,15,10,1,0,0,0,0,2,1,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,22,6,8,0,0,1,0,0,1,0,0,1
1,68,18,42,1,0,21,4,0,2,0,0,1
1,20,10,1,0,0,0,1,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,51,21,22,2,0,1,0,0,3,0,0,1
1,17,7,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,110,15,50,1,0,7,2,0,2,0,0,1
1,16,6,1,0,0,0,0,0,1,0,0,0
1,22,6,8,0,0,2,0,0,1,0,0,1
1,32,23,1,1,0,1,1,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,169,15,109,1,0,13,9,0,2,1,0,1
1,14,4,1,0,0,0,0,0,1,0,0,0
1,175,15,108,1,0,17,2,1,2,0,0,1
1,35,26,1,1,0,0,1,0,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
0,35,28,0,1,0,0,0,0,2,0,0,1
1,33,24,1,1,0,0,2,0,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,167,15,108,1,0,17,3,2,2,0,0,1
1,30,20,1,0,0,0,0,0,1,0,0,0
1,79,19,36,0,0,11,0,0,1,0,0,1
1,97,43,46,1,0,27,2,0,2,1,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,22,6,8,0,0,4,0,0,1,0,0,1
1,22,7,7,0,0,1,0,0,1,0,0,1
1,54,17,29,1,0,6,0,0,2,0,0,1
1,18,8,1,0,0,0,1,0,1,0,0,0
1,22,12,1,0,0,0,1,0,1,0,0,0
1,40,31,1,1,0,0,3,0,2,0,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
1,148,39,1,2,0,3,2,0,3,0,0,1
1,23,13,1,1,0,0,0,0,2,0,0,0
1,75,24,1,1,0,20,1,0,2,0,0,1
1,27,18,1,1,0,0,0,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,38,29,1,1,0,0,0,0,2,0,0,1
1,21,11,1,1,0,0,0,0,2,0,0,0
1,178,15,108,1,0,25,2,1,2,0,0,1
1,22,12,1,0,0,0,0,0,1,1,0,0
1,27,17,1,0,0,0,0,0,1,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,0,0,0,2,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,79,70,1,2,0,24,6,0,3,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,27,17,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,22,7,7,0,0,0,0,0,1,0,0,1
1,22,7,7,0,0,1,0,0,1,0,0,1
1,23,8,7,1,0,2,0,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,71,17,10,1,0,11,1,0,2,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
0,46,38,1,1,0,4,3,0,2,0,0,1
1,19,9,1,1,0,0,0,0,2,0,0,0
1,35,25,1,0,0,0,2,0,1,0,0,0
1,28,9,11,0,0,2,0,0,1,0,0,1
1,21,11,1,1,0,0,0,0,2,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,39,15,16,1,0,15,0,0,2,0,0,1
1,54,20,26,1,0,1,0,0,2,0,0,1
1,33,24,1,0,0,0,0,0,1,0,0,1
1,25,17,0,0,0,3,0,0,1,0,1,1
1,18,8,1,0,0,1,0,0,1,0,0,0
1,28,19,1,1,0,0,0,0,2,0,0,1
1,35,26,1,1,0,0,0,0,2,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,43,19,16,1,0,4,0,0,2,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,28,18,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,1,0,0,1,0,0,0
1,36,27,1,1,0,0,0,0,2,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,21,6,7,0,0,0,1,0,1,0,0,1
1,42,33,1,1,0,6,1,0,2,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,40,11,21,1,0,8,0,0,2,0,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,29,10,11,0,0,10,0,0,1,0,0,1
1,22,7,7,0,0,1,0,0,1,0,0,1
1,22,12,1,1,0,0,0,0,2,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,37,28,1,1,0,0,0,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,83,74,1,2,0,8,0,0,3,0,0,1
1,22,12,1,0,0,0,1,0,1,0,0,0
0,31,23,1,1,0,0,1,0,2,0,0,1
1,22,7,7,0,0,1,0,0,1,0,0,1
1,24,15,1,0,0,0,1,0,1,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,59,21,30,1,0,9,2,0,2,0,0,1
1,23,13,1,0,0,9,0,0,1,0,1,0
1,23,13,1,0,0,0,1,0,1,0,0,0
0,42,35,0,1,0,0,4,0,2,0,0,1
1,21,6,7,0,0,1,1,0,1,0,0,1
1,42,33,1,1,0,0,2,0,2,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,33,24,1,1,0,0,0,0,2,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,48,34,6,1,0,0,2,0,2,0,0,1
1,181,15,108,1,0,19,2,1,2,0,0,1
1,23,13,1,1,0,0,0,0,2,0,0,0
1,23,8,7,1,0,0,0,0,2,0,0,1
1,33,24,1,1,0,7,0,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,22,7,7,0,0,0,0,0,1,0,0,1
1,28,18,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,175,15,108,1,0,21,1,0,2,0,0,1
1,20,10,1,1,0,0,0,0,2,0,0,0
1,22,7,7,0,0,0,0,0,1,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,1,0,0,1,0,0,0
1,175,15,108,1,0,20,1,2,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,84,15,61,1,0,8,0,1,2,0,0,1
1,36,26,1,1,0,0,1,0,2,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,62,48,6,2,0,6,5,0,3,0,0,1
1,131,15,64,1,0,14,2,0,2,0,0,1
1,52,22,22,0,0,0,0,0,1,0,0,1
1,46,7,2,1,0,0,1,0,2,0,0,1
1,33,24,1,0,0,0,2,0,1,1,0,1
0,44,37,0,1,0,7,1,0,2,0,0,1
1,175,15,108,1,0,23,3,1,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,27,18,1,1,0,0,1,0,2,0,0,1
1,62,43,11,1,0,21,1,0,2,0,0,1
0,42,28,7,1,0,0,1,0,2,0,0,1
1,175,15,108,1,0,22,1,0,2,0,0,1
1,26,16,1,0,0,1,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,47,31,8,1,0,0,2,0,2,0,0,1
1,52,44,0,1,0,17,0,0,2,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,27,17,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,22,7,7,0,0,2,0,0,1,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,190,15,108,1,0,20,1,3,2,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,35,26,1,1,0,4,1,0,2,0,0,1
1,89,29,52,1,0,14,5,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,32,23,1,1,0,0,0,0,2,0,0,1
1,37,28,1,1,0,1,1,0,2,0,0,1
1,53,16,29,1,0,0,1,0,2,1,0,1
1,20,10,1,0,0,1,0,0,1,0,0,0
1,24,14,1,1,0,0,0,0,2,0,0,0
1,33,17,8,0,0,0,0,0,1,0,0,1
1,42,33,1,1,0,0,0,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,40,31,1,1,0,0,0,0,2,0,0,1
1,32,22,1,0,0,0,0,0,1,0,0,0
1,63,43,12,1,0,19,1,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,29,19,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,1,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,21,11,1,1,0,0,0,0,2,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,47,34,5,1,0,0,2,0,2,0,0,1
1,62,43,11,1,0,22,1,0,2,0,0,1
1,28,19,1,1,0,0,1,0,2,0,0,1
1,190,15,108,1,0,17,1,1,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,1,0,0,1,0,0,0
1,34,24,1,0,0,0,0,0,1,0,0,0
1,49,40,1,1,0,18,1,0,2,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,22,12,1,1,0,0,0,0,2,0,0,0
1,16,6,1,0,0,0,0,0,1,0,0,0
1,42,7,2,1,0,1,0,0,2,0,0,1
1,15,5,1,0,0,2,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,84,15,61,1,0,12,0,0,2,0,0,1
1,20,7,5,0,0,1,0,0,1,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,34,25,1,1,0,0,0,0,2,0,0,1
1,16,6,1,0,0,0,0,0,1,0,0,0
1,30,20,1,0,0,4,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,26,16,1,1,0,0,0,0,2,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,40,25,7,1,0,0,2,0,2,0,0,1
1,30,21,1,1,0,0,0,0,2,0,0,1
1,41,32,1,1,0,0,3,0,2,0,0,1
1,27,18,1,1,0,1,0,0,2,0,0,1
1,28,10,10,1,0,3,0,0,2,0,0,1
1,31,21,1,0,0,0,2,0,1,0,0,0
1,76,25,1,1,0,25,1,0,2,0,0,1
1,18,8,1,0,0,4,0,0,1,0,1,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,1,0,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,20,10,1,1,0,0,0,0,2,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,30,21,1,1,0,0,0,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,48,39,1,1,0,11,2,0,2,0,0,1
1,25,15,1,0,0,0,1,0,1,0,0,0
1,43,29,6,1,0,0,2,0,2,0,0,1
1,30,20,1,0,0,0,0,0,1,0,0,0
1,41,28,1,1,0,2,0,0,2,0,0,1
1,21,6,7,0,0,3,0,0,1,0,0,1
1,190,15,108,1,0,18,2,0,2,0,0,1
1,30,21,1,1,0,3,0,0,2,0,0,1
1,76,25,1,1,0,22,1,0,2,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,38,16,14,1,0,0,0,0,2,0,0,1
1,20,10,1,1,0,0,0,0,2,0,0,0
1,42,33,1,1,0,3,2,0,2,0,0,1
0,43,36,0,2,0,6,0,0,3,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,38,18,12,0,0,3,0,0,1,0,0,1
0,21,14,0,1,0,0,0,0,2,0,0,1
1,51,21,22,2,0,0,0,0,3,0,0,1
1,38,29,1,1,0,0,1,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,30,20,1,0,0,0,1,0,1,0,0,0
1,16,6,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,23,8,7,0,0,3,0,0,1,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,58,49,1,1,0,0,0,0,2,0,0,1
1,21,6,7,0,0,1,1,0,1,0,0,1
1,23,13,1,0,0,2,0,0,1,0,0,0
1,21,6,7,0,0,0,1,0,1,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,124,15,37,1,0,6,0,0,2,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,39,30,1,1,0,11,0,0,2,0,0,1
1,23,13,1,1,0,0,0,0,2,0,0,0
1,62,43,11,1,0,23,1,0,2,0,0,1
1,22,7,7,0,0,2,0,0,1,0,0,1
1,27,17,1,0,0,0,0,0,1,0,0,0
1,39,15,16,1,0,15,0,0,2,0,0,1
1,72,28,1,1,0,14,1,0,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,21,11,1,1,0,0,0,0,2,0,0,0
1,51,21,22,2,0,3,0,0,3,0,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,34,25,1,1,0,4,1,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,22,6,8,0,0,2,0,0,1,0,0,1
1,28,18,1,0,0,0,1,0,1,0,0,0
1,21,11,1,1,0,0,0,0,2,0,0,0
1,21,11,1,0,0,0,1,0,1,0,0,0
1,30,20,1,0,0,0,1,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,37,28,1,1,0,4,2,0,2,0,0,1
1,143,15,71,1,0,14,5,0,2,0,0,1
1,19,4,7,0,0,0,0,0,1,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,21,6,7,0,0,1,1,0,1,0,0,1
1,17,7,1,0,0,0,0,0,1,0,0,0
1,32,20,4,1,0,0,1,0,2,0,0,1
1,95,21,66,1,0,7,1,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,297,26,13,1,0,34,1,1,2,0,0,1
1,175,15,108,1,0,17,4,0,2,0,0,1
1,21,6,7,0,0,0,1,0,1,0,0,1
1,43,17,18,1,0,0,0,0,2,0,0,1
1,27,18,1,0,0,0,1,0,1,0,0,1
1,148,15,105,1,0,16,5,0,2,0,0,1
1,23,13,1,0,0,9,0,0,1,0,1,0
1,94,21,65,1,0,12,1,0,2,0,0,1
1,21,11,1,0,0,4,1,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,2,0,0,1,0,0,0
1,31,22,1,1,0,0,0,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,0,0,0,2,0,0,1
0,199,23,67,1,0,17,3,0,2,0,0,1
1,41,32,1,1,0,0,2,0,2,0,0,1
1,43,12,23,0,0,9,0,0,1,0,0,1
1,24,14,1,0,0,0,1,0,1,0,0,0
0,38,24,7,0,0,8,1,0,1,0,0,1
1,26,17,1,1,0,0,0,0,2,0,0,1
1,27,18,1,1,0,0,0,0,2,0,0,1
1,27,17,1,0,0,0,0,0,1,0,0,0
1,44,35,1,1,0,0,0,0,2,0,0,1
1,51,21,22,2,0,3,0,0,3,0,0,1
1,27,17,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,28,18,1,0,0,0,0,0,1,0,0,0
1,46,31,7,2,0,0,0,0,3,0,0,1
1,20,10,1,1,0,0,0,0,2,0,0,0
1,62,43,11,1,0,27,1,0,2,0,0,1
1,77,68,1,1,0,3,5,0,2,1,0,1
1,31,21,1,0,0,0,0,0,1,0,0,0
1,26,16,1,1,0,0,0,0,2,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,43,34,1,1,0,7,0,0,2,0,0,1
1,17,7,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,28,18,1,0,0,0,0,0,1,0,0,0
1,181,15,108,1,0,13,2,2,2,0,0,1
1,17,7,1,0,0,0,0,0,1,0,0,0
1,27,18,1,1,0,0,0,0,2,0,0,1
1,17,7,1,0,0,0,0,0,1,0,0,0
1,175,15,108,1,0,14,1,0,2,0,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,2,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,109,37,18,1,0,2,2,9,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
